source_ip,window_start,first_seen,last_seen,connection_count,failed_login_count,auth_failure_count,invalid_user_count,accepted_login_count,command_count,suspicious_command_count,unique_users,unique_passwords,source_port_count,failure_rate,invalid_user_rate,commands_per_accepted,success_after_fail,burst_score,pseudo_label,pseudo_reason
34.10.147.201,2013-12-08 14:00:00,2013-12-08 14:03:45,2013-12-08 14:09:59,15,5,0,0,0,0,0,1,5,13,1.0,0.0,0.0,0.0,3.2085561497326203,1,connection_burst
34.10.147.201,2013-12-08 14:10:00,2013-12-08 14:10:00,2013-12-08 14:19:59,772,1009,0,4,4,0,0,3,241,996,0.9960513326752222,0.003948667324777887,0.0,0.0039603960396039604,178.39732888146912,1,brute_force+user_enumeration+connection_burst
34.10.147.201,2013-12-08 14:20:00,2013-12-08 14:20:00,2013-12-08 14:29:59,968,1293,0,0,9,0,0,35,254,1277,0.9930875576036866,0.0,0.0,0.006955177743431221,226.47746243739567,1,brute_force+user_enumeration+connection_burst
34.10.147.201,2013-12-08 14:30:00,2013-12-08 14:30:00,2013-12-08 14:39:58,381,730,0,531,0,0,0,36,100,715,1.0,0.4210943695479778,0.0,0.0,111.47157190635451,1,brute_force+user_enumeration+connection_burst
34.10.147.201,2013-12-08 14:40:00,2013-12-08 14:40:00,2013-12-08 14:41:46,0,33,0,63,0,0,0,1,0,33,1.0,0.65625,0.0,0.0,18.67924528301887,1,brute_force+user_enumeration
34.208.177.105,2013-11-27 17:40:00,2013-11-27 17:43:49,2013-11-27 17:43:49,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
34.22.251.2,2013-12-22 01:20:00,2013-12-22 01:26:19,2013-12-22 01:27:15,0,15,15,8,0,0,0,1,0,15,1.0,0.34782608695652173,0.0,0.0,15.0,1,brute_force+user_enumeration
34.83.0.22,2013-12-29 14:10:00,2013-12-29 14:15:06,2013-12-29 14:15:13,0,3,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,3.0,0,low_activity
34.83.0.22,2013-12-29 15:10:00,2013-12-29 15:15:03,2013-12-29 15:15:21,2,3,0,0,1,0,0,1,4,2,0.75,0.0,0.0,0.25,5.0,0,low_activity
34.89.10.65,2013-12-27 12:50:00,2013-12-27 12:56:12,2013-12-27 12:56:12,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
34.89.11.59,2013-12-15 00:40:00,2013-12-15 00:48:21,2013-12-15 00:48:21,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
34.89.13.95,2013-12-18 15:10:00,2013-12-18 15:11:56,2013-12-18 15:11:56,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
34.89.13.95,2013-12-18 15:20:00,2013-12-18 15:25:14,2013-12-18 15:29:57,38,0,0,0,0,0,0,0,0,38,0.0,0.0,0.0,0.0,8.056537102473499,1,connection_burst
34.89.13.95,2013-12-18 15:30:00,2013-12-18 15:30:00,2013-12-18 15:39:55,107,0,0,0,0,0,0,0,0,107,0.0,0.0,0.0,0.0,10.789915966386555,1,connection_burst
34.89.13.95,2013-12-18 15:40:00,2013-12-18 15:40:08,2013-12-18 15:49:45,41,0,0,0,0,0,0,0,0,41,0.0,0.0,0.0,0.0,4.263431542461005,1,connection_burst
34.89.13.95,2013-12-18 15:50:00,2013-12-18 15:50:50,2013-12-18 15:59:53,118,0,0,0,0,0,0,0,0,118,0.0,0.0,0.0,0.0,13.03867403314917,1,connection_burst
34.89.13.95,2013-12-18 16:00:00,2013-12-18 16:00:06,2013-12-18 16:09:59,122,0,0,0,0,0,0,0,0,122,0.0,0.0,0.0,0.0,12.344013490725127,1,connection_burst
34.89.13.95,2013-12-18 16:10:00,2013-12-18 16:10:18,2013-12-18 16:19:58,181,0,0,0,0,0,0,0,0,181,0.0,0.0,0.0,0.0,18.724137931034484,1,connection_burst
34.89.13.95,2013-12-18 16:20:00,2013-12-18 16:20:01,2013-12-18 16:24:58,97,0,0,0,0,0,0,0,0,97,0.0,0.0,0.0,0.0,19.595959595959595,1,connection_burst
34.89.22.29,2013-12-15 03:20:00,2013-12-15 03:26:16,2013-12-15 03:26:16,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
34.89.38.12,2013-12-12 09:50:00,2013-12-12 09:55:42,2013-12-12 09:55:42,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
34.89.38.12,2013-12-12 10:20:00,2013-12-12 10:25:16,2013-12-12 10:25:16,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
34.89.38.12,2013-12-12 10:40:00,2013-12-12 10:41:37,2013-12-12 10:49:38,9,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.1226611226611225,0,low_activity
34.89.38.12,2013-12-12 10:50:00,2013-12-12 10:52:16,2013-12-12 10:56:20,6,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.4754098360655739,0,low_activity
34.89.38.12,2013-12-12 11:00:00,2013-12-12 11:02:34,2013-12-12 11:07:21,4,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.8362369337979094,0,low_activity
34.89.38.12,2013-12-12 11:10:00,2013-12-12 11:17:14,2013-12-12 11:17:14,2,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0,0,low_activity
34.89.38.12,2013-12-12 11:20:00,2013-12-12 11:21:50,2013-12-12 11:21:54,3,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,3.0,0,low_activity
34.89.39.17,2013-12-31 14:00:00,2013-12-31 14:03:36,2013-12-31 14:03:36,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,low_activity
34.89.4.13,2013-12-03 03:30:00,2013-12-03 03:38:12,2013-12-03 03:39:58,3,31,9,0,1,0,0,2,7,12,0.96875,0.0,0.0,0.024390243902439025,19.245283018867926,1,brute_force
34.89.4.13,2013-12-03 03:40:00,2013-12-03 03:40:02,2013-12-03 03:43:07,4,11,1,0,3,0,0,2,5,6,0.7857142857142857,0.0,0.0,0.23076923076923078,4.864864864864865,1,brute_force
34.89.8.220,2013-12-20 06:30:00,2013-12-20 06:35:37,2013-12-20 06:35:37,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
34.89.8.220,2013-12-20 07:20:00,2013-12-20 07:27:23,2013-12-20 07:29:59,26,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,10.0,1,connection_burst
34.89.8.220,2013-12-20 07:30:00,2013-12-20 07:30:05,2013-12-20 07:39:19,73,0,0,0,0,0,0,0,0,73,0.0,0.0,0.0,0.0,7.906137184115524,1,connection_burst
34.89.8.220,2013-12-20 07:40:00,2013-12-20 07:40:41,2013-12-20 07:49:57,105,0,0,0,0,0,0,0,0,105,0.0,0.0,0.0,0.0,11.33093525179856,1,connection_burst
34.89.8.220,2013-12-20 07:50:00,2013-12-20 07:50:02,2013-12-20 07:59:53,80,0,0,0,0,0,0,0,0,80,0.0,0.0,0.0,0.0,8.121827411167512,1,connection_burst
34.89.8.220,2013-12-20 08:00:00,2013-12-20 08:00:14,2013-12-20 08:09:53,93,0,0,0,0,0,0,0,0,93,0.0,0.0,0.0,0.0,9.637305699481866,1,connection_burst
34.89.8.220,2013-12-20 08:10:00,2013-12-20 08:10:01,2013-12-20 08:10:15,4,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,4.0,0,low_activity
34.89.8.231,2013-12-20 05:00:00,2013-12-20 05:03:39,2013-12-20 05:03:39,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
37.133.155.10,2013-12-10 19:30:00,2013-12-10 19:38:55,2013-12-10 19:39:07,1,0,0,0,1,3,0,1,1,1,0.0,0.0,3.0,1.0,4.0,1,honeypot_session
37.135.134.107,2013-12-16 19:40:00,2013-12-16 19:44:02,2013-12-16 19:45:30,1,0,0,0,1,8,4,1,1,1,0.0,0.0,8.0,1.0,6.136363636363637,1,post_login_activity+suspicious_command+honeypot_session
37.135.158.223,2013-11-27 16:30:00,2013-11-27 16:37:27,2013-11-27 16:37:54,0,0,0,0,2,0,0,1,0,2,0.0,0.0,0.0,2.0,0.0,0,low_activity
37.135.158.223,2013-11-27 16:40:00,2013-11-27 16:40:25,2013-11-27 16:45:35,1,0,0,0,1,19,4,1,1,1,0.0,0.0,19.0,1.0,3.8709677419354835,1,post_login_activity+suspicious_command+honeypot_session
37.135.158.241,2013-12-07 19:30:00,2013-12-07 19:35:54,2013-12-07 19:39:39,3,2,0,0,3,25,8,2,1,4,0.4,0.0,8.333333333333334,1.0,8.0,1,post_login_activity+suspicious_command+honeypot_session
37.135.158.241,2013-12-07 19:40:00,2013-12-07 19:41:23,2013-12-07 19:47:23,3,0,0,0,3,32,6,1,2,3,0.0,0.0,10.666666666666666,3.0,5.833333333333333,1,post_login_activity+suspicious_command+honeypot_session
37.135.174.49,2013-11-29 21:00:00,2013-11-29 21:00:43,2013-11-29 21:09:48,0,0,0,1,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,0,low_activity
37.167.227.181,2013-12-29 17:20:00,2013-12-29 17:20:45,2013-12-29 17:21:26,0,11,11,0,1,0,0,1,0,12,0.9166666666666666,0.0,0.0,0.043478260869565216,11.0,1,brute_force
37.167.227.181,2013-12-29 18:20:00,2013-12-29 18:20:45,2013-12-29 18:26:18,156,143,0,0,11,0,0,22,118,156,0.9285714285714286,0.0,0.0,0.0763888888888889,53.873873873873876,1,brute_force+user_enumeration+connection_burst
37.232.118.155,2013-11-20 03:30:00,2013-11-20 03:36:19,2013-11-20 03:39:59,656,699,51,0,5,0,0,4,189,703,0.9928977272727273,0.0,0.0,0.006657789613848202,369.54545454545456,1,brute_force+connection_burst
37.232.118.155,2013-11-20 03:40:00,2013-11-20 03:40:00,2013-11-20 03:49:58,1863,2089,257,107,19,0,0,59,311,2046,0.9909867172675522,0.048724954462659384,0.0,0.008095440988495952,396.52173913043475,1,brute_force+user_enumeration+connection_burst
37.232.118.155,2013-11-20 03:50:00,2013-11-20 03:50:00,2013-11-20 03:50:00,0,1,0,1,0,0,0,1,0,1,1.0,0.5,0.0,0.0,1.0,0,low_activity
4.103.96.130,2013-12-26 16:00:00,2013-12-26 16:04:50,2013-12-26 16:04:50,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,low_activity
4.103.96.130,2013-12-26 17:00:00,2013-12-26 17:04:50,2013-12-26 17:04:50,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
4.103.96.130,2013-12-26 19:50:00,2013-12-26 19:55:25,2013-12-26 19:55:27,0,1,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0,low_activity
4.103.96.130,2013-12-26 20:50:00,2013-12-26 20:55:21,2013-12-26 20:55:26,1,1,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0.0,2.0,0,low_activity
4.122.181.18,2013-12-08 20:10:00,2013-12-08 20:15:54,2013-12-08 20:19:55,7,9,4,8,0,0,0,4,3,11,1.0,0.47058823529411764,0.0,0.0,3.983402489626556,1,brute_force+user_enumeration
4.122.181.18,2013-12-08 20:20:00,2013-12-08 20:20:03,2013-12-08 20:22:20,20,19,1,2,0,0,0,11,15,21,1.0,0.09523809523809523,0.0,0.0,17.08029197080292,1,brute_force+user_enumeration+connection_burst
4.122.181.18,2013-12-15 11:30:00,2013-12-15 11:35:51,2013-12-15 11:36:13,1,3,3,6,0,0,0,1,0,3,1.0,0.6666666666666666,0.0,0.0,4.0,1,user_enumeration
4.122.181.18,2013-12-15 12:30:00,2013-12-15 12:30:43,2013-12-15 12:36:06,14,10,2,4,0,0,0,4,3,15,1.0,0.2857142857142857,0.0,0.0,4.458204334365325,1,brute_force+user_enumeration+connection_burst
4.122.49.73,2013-11-22 09:10:00,2013-11-22 09:13:27,2013-11-22 09:13:37,2,1,0,0,1,0,0,1,2,2,0.5,0.0,0.0,0.5,3.0,0,low_activity
4.162.4.172,2013-11-23 15:10:00,2013-11-23 15:11:49,2013-11-23 15:12:12,1,3,0,0,0,0,0,1,3,1,1.0,0.0,0.0,0.0,4.0,0,low_activity
4.164.139.200,2013-12-20 09:00:00,2013-12-20 09:02:15,2013-12-20 09:09:58,0,96,97,50,0,0,0,1,0,96,1.0,0.3424657534246575,0.0,0.0,12.44060475161987,1,brute_force+user_enumeration
4.164.139.200,2013-12-20 09:10:00,2013-12-20 09:10:00,2013-12-20 09:11:26,1,17,16,0,0,0,0,1,0,17,1.0,0.0,0.0,0.0,12.55813953488372,1,brute_force
4.164.139.200,2013-12-20 09:50:00,2013-12-20 09:56:41,2013-12-20 09:59:58,108,119,17,6,0,0,0,12,55,125,1.0,0.048,0.0,0.0,69.13705583756345,1,brute_force+user_enumeration+connection_burst
4.164.139.200,2013-12-20 10:00:00,2013-12-20 10:00:00,2013-12-20 10:09:58,266,332,69,14,1,0,0,22,135,335,0.996996996996997,0.04046242774566474,0.0,0.0024875621890547263,60.0,1,brute_force+user_enumeration+connection_burst
4.164.139.200,2013-12-20 10:10:00,2013-12-20 10:10:00,2013-12-20 10:10:25,6,5,0,0,1,0,0,1,6,6,0.8333333333333334,0.0,0.0,0.16666666666666666,11.0,0,low_activity
4.166.186.18,2013-12-09 01:30:00,2013-12-09 01:31:38,2013-12-09 01:39:59,25,164,33,0,3,0,0,2,35,57,0.9820359281437125,0.0,0.0,0.015151515151515152,22.634730538922156,1,brute_force+connection_burst
4.166.186.18,2013-12-09 01:40:00,2013-12-09 01:40:02,2013-12-09 01:44:50,0,84,27,0,0,0,0,1,0,28,1.0,0.0,0.0,0.0,17.5,1,brute_force
4.185.247.241,2013-12-26 10:50:00,2013-12-26 10:51:17,2013-12-26 10:57:27,84,83,0,0,0,0,0,20,10,84,1.0,0.0,0.0,0.0,27.08108108108108,1,brute_force+user_enumeration+connection_burst
4.185.247.242,2013-11-07 21:10:00,2013-11-07 21:17:19,2013-11-07 21:19:59,77,102,29,25,0,0,0,15,35,104,1.0,0.1968503937007874,0.0,0.0,67.125,1,brute_force+user_enumeration+connection_burst
4.185.247.242,2013-11-07 21:20:00,2013-11-07 21:20:00,2013-11-07 21:29:59,214,357,142,109,3,0,0,37,77,359,0.9916666666666667,0.23390557939914164,0.0,0.006,57.195325542570956,1,brute_force+user_enumeration+connection_burst
4.185.247.242,2013-11-07 21:30:00,2013-11-07 21:30:01,2013-11-07 21:38:20,0,118,118,2,0,0,0,1,0,117,1.0,0.016666666666666666,0.0,0.0,14.188376753507015,1,brute_force
4.185.247.242,2013-12-15 06:30:00,2013-12-15 06:39:03,2013-12-15 06:39:57,0,10,10,6,0,0,0,1,0,10,1.0,0.375,0.0,0.0,10.0,1,brute_force+user_enumeration
4.185.247.242,2013-12-15 06:40:00,2013-12-15 06:40:01,2013-12-15 06:45:03,1,48,48,44,0,0,0,1,0,48,1.0,0.4782608695652174,0.0,0.0,9.735099337748345,1,brute_force+user_enumeration
4.185.247.242,2013-12-15 07:30:00,2013-12-15 07:33:59,2013-12-15 07:39:59,179,232,61,52,2,0,0,30,64,238,0.9914529914529915,0.18309859154929578,0.0,0.006802721088435374,68.5,1,brute_force+user_enumeration+connection_burst
4.185.247.242,2013-12-15 07:40:00,2013-12-15 07:40:01,2013-12-15 07:49:57,166,333,169,126,0,0,0,25,48,334,1.0,0.27450980392156865,0.0,0.0,50.23489932885906,1,brute_force+user_enumeration+connection_burst
4.185.247.242,2013-12-15 07:50:00,2013-12-15 07:50:00,2013-12-15 07:59:41,0,111,111,2,1,0,0,1,0,112,0.9910714285714286,0.017699115044247787,0.0,0.004484304932735426,11.462994836488813,1,brute_force
4.185.247.242,2013-12-21 18:10:00,2013-12-21 18:11:29,2013-12-21 18:12:03,1,5,5,0,0,0,0,1,0,5,1.0,0.0,0.0,0.0,6.0,0,low_activity
4.185.247.242,2013-12-21 19:10:00,2013-12-21 19:11:23,2013-12-21 19:17:48,87,86,0,0,1,0,0,29,64,87,0.9885057471264368,0.0,0.0,0.011494252873563218,26.96103896103896,1,brute_force+user_enumeration+connection_burst
4.199.230.221,2013-11-30 09:10:00,2013-11-30 09:16:18,2013-11-30 09:19:24,6,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.9354838709677418,0,low_activity
4.199.230.221,2013-11-30 09:20:00,2013-11-30 09:20:11,2013-11-30 09:27:31,112,142,0,72,0,0,0,19,18,144,1.0,0.3364485981308411,0.0,0.0,34.63636363636364,1,brute_force+user_enumeration+connection_burst
44.45.64.41,2013-11-08 07:40:00,2013-11-08 07:45:44,2013-11-08 07:45:45,1,1,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0.0,2.0,0,low_activity
46.113.218.246,2013-12-14 08:20:00,2013-12-14 08:28:53,2013-12-14 08:28:53,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
46.113.218.246,2013-12-15 09:50:00,2013-12-15 09:56:47,2013-12-15 09:56:47,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
46.113.218.246,2013-12-15 12:50:00,2013-12-15 12:57:11,2013-12-15 12:57:11,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
46.136.77.246,2013-12-27 17:00:00,2013-12-27 17:04:38,2013-12-27 17:09:59,1,19,20,39,0,0,0,1,0,19,1.0,0.6724137931034483,0.0,0.0,3.738317757009346,1,brute_force+user_enumeration
46.136.77.246,2013-12-27 17:10:00,2013-12-27 17:10:00,2013-12-27 17:14:05,0,70,69,135,1,0,0,1,0,71,0.9859154929577465,0.6585365853658537,0.0,0.007142857142857143,17.142857142857142,1,brute_force+user_enumeration
46.136.77.246,2013-12-27 18:00:00,2013-12-27 18:04:38,2013-12-27 18:09:59,30,28,0,0,0,0,0,28,28,30,1.0,0.0,0.0,0.0,10.841121495327103,1,brute_force+user_enumeration+connection_burst
46.136.77.246,2013-12-27 18:10:00,2013-12-27 18:10:00,2013-12-27 18:12:27,61,60,0,0,1,0,0,59,60,61,0.9836065573770492,0.0,0.0,0.01639344262295082,49.38775510204081,1,brute_force+user_enumeration+connection_burst
46.239.174.8,2013-11-28 07:10:00,2013-11-28 07:15:46,2013-11-28 07:15:46,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
46.239.24.245,2013-11-26 10:00:00,2013-11-26 10:08:00,2013-11-26 10:08:00,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
46.239.27.85,2013-12-18 08:20:00,2013-12-18 08:26:20,2013-12-18 08:26:20,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
46.239.27.85,2013-12-18 09:10:00,2013-12-18 09:12:04,2013-12-18 09:12:04,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
46.239.27.85,2013-12-18 09:50:00,2013-12-18 09:51:32,2013-12-18 09:51:32,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
5.108.130.63,2013-12-06 17:40:00,2013-12-06 17:49:00,2013-12-06 17:49:17,3,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,3.0,0,low_activity
5.108.130.63,2013-12-06 17:50:00,2013-12-06 17:51:01,2013-12-06 17:59:42,64,76,21,22,0,0,0,10,10,82,1.0,0.22448979591836735,0.0,0.0,16.122840690978887,1,brute_force+user_enumeration+connection_burst
5.131.25.232,2013-11-02 14:30:00,2013-11-02 14:30:02,2013-11-02 14:31:13,0,12,12,2,0,0,0,1,0,12,1.0,0.14285714285714285,0.0,0.0,10.140845070422536,1,brute_force
5.131.25.232,2013-11-11 14:40:00,2013-11-11 14:44:03,2013-11-11 14:49:59,0,73,73,14,0,0,0,1,0,73,1.0,0.16091954022988506,0.0,0.0,12.303370786516853,1,brute_force+user_enumeration
5.131.25.232,2013-11-11 14:50:00,2013-11-11 14:50:02,2013-11-11 14:59:58,0,122,122,0,0,0,0,1,0,122,1.0,0.0,0.0,0.0,12.281879194630871,1,brute_force
5.131.25.232,2013-11-11 15:00:00,2013-11-11 15:00:01,2013-11-11 15:09:59,0,121,122,0,0,0,0,1,0,121,1.0,0.0,0.0,0.0,12.14046822742475,1,brute_force
5.131.25.232,2013-11-11 15:10:00,2013-11-11 15:10:01,2013-11-11 15:10:24,0,6,5,0,0,0,0,1,0,6,1.0,0.0,0.0,0.0,6.0,0,low_activity
5.133.38.53,2013-11-03 13:50:00,2013-11-03 13:57:22,2013-11-03 13:58:16,2,9,8,0,1,0,0,2,2,10,0.9,0.0,0.0,0.05555555555555555,11.0,1,brute_force
5.134.48.43,2013-12-19 06:30:00,2013-12-19 06:37:11,2013-12-19 06:37:11,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
5.140.143.3,2013-12-28 03:00:00,2013-12-28 03:01:47,2013-12-28 03:02:30,9,8,8,16,0,0,0,1,0,8,1.0,0.6666666666666666,0.0,0.0,17.0,1,brute_force+user_enumeration
5.140.143.3,2013-12-28 04:00:00,2013-12-28 04:01:44,2013-12-28 04:02:19,9,8,0,0,0,0,0,1,8,9,1.0,0.0,0.0,0.0,17.0,1,brute_force
5.140.143.3,2013-12-28 05:10:00,2013-12-28 05:12:25,2013-12-28 05:12:25,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
5.140.143.64,2013-11-22 18:40:00,2013-11-22 18:43:15,2013-11-22 18:49:56,24,581,47,0,8,0,0,2,58,71,0.9864176570458404,0.0,0.0,0.012718600953895072,90.52369077306733,1,brute_force+connection_burst
5.140.143.64,2013-11-22 18:50:00,2013-11-22 18:50:00,2013-11-22 18:51:17,1,15,5,0,0,0,0,1,0,5,1.0,0.0,0.0,0.0,12.467532467532466,1,brute_force
5.140.145.107,2013-12-05 21:40:00,2013-12-05 21:43:07,2013-12-05 21:46:16,0,70,12,0,0,0,0,1,0,12,1.0,0.0,0.0,0.0,22.22222222222222,1,brute_force
5.140.145.107,2013-12-05 22:30:00,2013-12-05 22:39:11,2013-12-05 22:39:23,1,2,0,0,1,0,0,1,3,1,0.6666666666666666,0.0,0.0,0.3333333333333333,3.0,0,low_activity
5.140.145.107,2013-12-05 22:40:00,2013-12-05 22:41:17,2013-12-05 22:44:03,4,37,5,0,5,0,0,2,3,10,0.8809523809523809,0.0,0.0,0.11627906976744186,14.819277108433734,1,brute_force
5.140.145.107,2013-12-19 11:00:00,2013-12-19 11:08:11,2013-12-19 11:08:18,1,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,0,low_activity
5.140.145.217,2013-11-30 19:50:00,2013-11-30 19:59:06,2013-11-30 19:59:39,1,2,0,0,1,0,0,1,3,1,0.6666666666666666,0.0,0.0,0.3333333333333333,3.0,0,low_activity
5.140.145.217,2013-11-30 20:00:00,2013-11-30 20:00:54,2013-11-30 20:03:20,3,12,1,0,4,0,0,2,3,5,0.75,0.0,0.0,0.2857142857142857,6.164383561643836,1,brute_force
5.140.145.217,2013-12-18 04:10:00,2013-12-18 04:19:18,2013-12-18 04:19:59,0,14,3,0,0,0,0,1,0,3,1.0,0.0,0.0,0.0,14.0,1,brute_force
5.140.145.217,2013-12-18 04:20:00,2013-12-18 04:20:00,2013-12-18 04:20:07,0,4,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,4.0,0,low_activity
5.140.145.217,2013-12-18 05:10:00,2013-12-18 05:14:02,2013-12-18 05:19:19,7,10,1,0,8,0,0,2,2,8,0.5555555555555556,0.0,0.0,0.6666666666666666,3.217665615141956,1,brute_force
5.140.145.217,2013-12-19 06:10:00,2013-12-19 06:15:31,2013-12-19 06:16:48,2,2,0,0,2,0,0,1,2,2,0.5,0.0,0.0,0.6666666666666666,3.1168831168831166,0,low_activity
5.140.145.217,2013-12-19 06:20:00,2013-12-19 06:20:06,2013-12-19 06:24:19,2,69,12,0,2,0,0,2,2,14,0.971830985915493,0.0,0.0,0.024390243902439025,16.83794466403162,1,brute_force
5.140.145.69,2013-11-29 12:20:00,2013-11-29 12:27:53,2013-11-29 12:29:58,3,40,7,0,3,0,0,2,3,10,0.9302325581395349,0.0,0.0,0.0625,20.639999999999997,1,brute_force
5.140.145.69,2013-11-29 12:30:00,2013-11-29 12:30:00,2013-11-29 12:31:54,4,19,1,0,5,0,0,2,3,8,0.7916666666666666,0.0,0.0,0.23809523809523808,12.105263157894738,1,brute_force
5.140.145.80,2013-11-26 08:30:00,2013-11-26 08:34:28,2013-11-26 08:38:31,7,70,2,0,8,0,0,2,13,9,0.8974358974358975,0.0,0.0,0.1095890410958904,19.012345679012345,1,brute_force
5.140.145.80,2013-12-09 20:30:00,2013-12-09 20:35:45,2013-12-09 20:38:14,0,51,9,0,0,0,0,1,0,9,1.0,0.0,0.0,0.0,20.536912751677853,1,brute_force
5.140.145.80,2013-12-09 21:30:00,2013-12-09 21:31:17,2013-12-09 21:38:48,7,42,6,0,8,0,0,2,4,13,0.84,0.0,0.0,0.16326530612244897,6.518847006651884,1,brute_force
5.140.145.83,2013-12-08 09:30:00,2013-12-08 09:36:09,2013-12-08 09:36:13,1,2,0,0,1,0,0,1,3,1,0.6666666666666666,0.0,0.0,0.3333333333333333,3.0,0,low_activity
5.140.145.95,2013-11-28 00:10:00,2013-11-28 00:18:21,2013-11-28 00:19:59,3,42,7,0,3,0,0,2,3,9,0.9333333333333333,0.0,0.0,0.06,27.551020408163264,1,brute_force
5.140.145.95,2013-11-28 00:20:00,2013-11-28 00:20:01,2013-11-28 00:28:36,5,215,35,0,6,0,0,2,3,41,0.9728506787330317,0.0,0.0,0.02390438247011952,25.631067961165048,1,brute_force
5.140.148.14,2013-12-02 17:50:00,2013-12-02 17:55:34,2013-12-02 17:59:59,17,322,14,0,1,0,0,2,126,31,0.9969040247678018,0.0,0.0,0.002967359050445104,76.75471698113208,1,brute_force+connection_burst
5.140.148.14,2013-12-02 18:00:00,2013-12-02 18:00:00,2013-12-02 18:05:26,26,688,19,0,3,0,0,2,210,54,0.9956584659913169,0.0,0.0,0.00423728813559322,131.41104294478527,1,brute_force+connection_burst
5.140.148.14,2013-12-18 12:50:00,2013-12-18 12:54:33,2013-12-18 12:55:01,0,6,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,6.0,0,low_activity
5.140.148.14,2013-12-18 13:40:00,2013-12-18 13:49:07,2013-12-18 13:49:59,3,46,0,0,0,0,0,1,27,3,1.0,0.0,0.0,0.0,49.0,1,brute_force
5.140.148.14,2013-12-18 13:50:00,2013-12-18 13:50:01,2013-12-18 13:57:54,24,424,2,0,3,0,0,2,133,28,0.9929742388758782,0.0,0.0,0.00702576112412178,56.82875264270613,1,brute_force+connection_burst
5.140.148.14,2013-12-20 19:40:00,2013-12-20 19:47:52,2013-12-20 19:49:59,0,40,7,0,0,0,0,1,0,7,1.0,0.0,0.0,0.0,18.89763779527559,1,brute_force
5.140.148.14,2013-12-20 19:50:00,2013-12-20 19:50:02,2013-12-20 19:51:33,0,30,5,0,1,0,0,1,0,6,0.967741935483871,0.0,0.0,0.027777777777777776,19.78021978021978,1,brute_force
5.140.148.14,2013-12-20 20:40:00,2013-12-20 20:47:41,2013-12-20 20:49:57,3,41,0,0,0,0,0,1,41,3,1.0,0.0,0.0,0.0,19.411764705882355,1,brute_force
